"year","manufacturer","type","gearshift","fuel","distance","city","price"
2008,"Toyota","Alphard Premium Sound","Otomatis","Bensin",2e+05,"Indonesia",225
2005,"Mercedes-Benz","C240 Sport","Otomatis","Bensin",112000,"Indonesia",139
2014,"Toyota","Kijang Innova 2.5 G Diesel Mt","Manual","Solar",1,"Semarang",210
2007,"Nissan","Grand Livina 1.5 XV Ultimate A/T","Otomatis","Bensin",150000,"Bogor",73
2004,"Honda","CR-V 2.0 A/T","Otomatis","Bensin",160000,"Bogor",69
2013,"Nissan","Grand Livina 1.5 XV M/T","Manual","Bensin",1e+05,"Bogor",99
2004,"Mitsubishi","Kuda Diamond M/T","Manual","Bensin",160000,"Bogor",59
2014,"Toyota","Corolla Altis V 1.8cc","Otomatis","Bensin",77000,"Indonesia",205
2010,"Nissan","Serena","Otomatis","Bensin",125071,"Indonesia",110
2013,"Toyota","Kijang Innova 2.0E A/T","Otomatis","Bensin",85000,"Indonesia",180
2012,"Daihatsu","Xenia All New X M/T","Manual","Bensin",90000,"Indonesia",98.5
2003,"Chevrolet","Aveo A/T","Otomatis","Bensin",167022,"Indonesia",55
2006,"Kia","Carens","Manual","Bensin",1000,"Indonesia",55
1992,"Daihatsu","Charade Winner","Manual","Bensin",65000,"Indonesia",33
1992,"BMW","318i E36 M/T","Manual","Bensin",95000,"Bandar Lampung",27.5
1988,"Mercedes-Benz","300E W124","Manual","Bensin",172000,"Indonesia",50
2016,"Suzuki","Ertiga GL A/T","Otomatis","Bensin",39480,"Indonesia",150
2014,"Toyota","Agya G A/T","Otomatis","Bensin",31000,"Bekasi",92
2005,"Toyota","Alphard 3.0 V A/T","Otomatis","Bensin",90000,"Indonesia",170
2013,"Porsche","Cayman","Otomatis","Bensin",13000,"Indonesia",1.2
1997,"Toyota","Corolla All New 1.6 M/T AE111","Manual","Bensin",2e+05,"Bandung",51
1974,"Toyota","Corona","Manual","Bensin",20000,"Indonesia",18
2014,"Toyota","Avanza All New Veloz M/T","Manual","Bensin",99000,"Indonesia",140
2017,"Mitsubishi","Xpander Ultimate A/T","Otomatis","Bensin",21800,"Tangerang Selatan",223
1999,"Toyota","Kijang SGX M/T","Manual","Bensin",2e+05,"Kota Jakarta Timur",65
2016,"Toyota","Kijang Innova All New Reborn...","Otomatis","Solar",83000,"Indonesia",305
2012,"Toyota","Kijang Innova 2.5G A/T","Otomatis","Solar",179000,"Indonesia",225
2016,"Toyota","Calya 1.2 G M/T","Manual","Bensin",12700,"Depok",110
2015,"Honda","Brio","Manual","Bensin",14301,"Indonesia",117
2018,"Daihatsu","Sigra 1.2 R Deluxe A/T","Otomatis","Bensin",10000,"Indonesia",126
2002,"Volvo","S80 2.9 A/T","Otomatis","Bensin",105,"Kota Jakarta Timur",50
2016,"Toyota","Kijang Innova All New Reborn...","Manual","Solar",47000,"Bandung",275
2005,"Honda","Jazz VTEC A/T","Otomatis","Bensin",120000,"Bandung",92.5
2005,"Honda","Jazz VTEC A/T","Otomatis","Bensin",120000,"Bandung",92.5
2011,"Ford","Fiesta 1.6 S A/T","Otomatis","Bensin",68000,"Bandung",100
2013,"Nissan","Grand Livina","Manual","Bensin",113,"Kota Jakarta Timur",118
2012,"Kia","Sportage 2.0 SE AT","Otomatis","Bensin",90000,"Tasikmalaya",155
2016,"Toyota","Kijang Innova All New Reborn...","Otomatis","Solar",90000,"Indonesia",309
2015,"Suzuki","Ertiga gl","Manual","Bensin",1e+05,"Indonesia",125
2016,"Honda","HR-V S","Manual","Bensin",44600,"Medan",220
2017,"Mercedes-Benz","CLA200 SPORT AMG","Otomatis","Bensin",3775,"Indonesia",625
2013,"Hyundai","Grand Avega GL A/T","Otomatis","Bensin",46000,"Malang",125
2017,"Toyota","Calya G AT","Otomatis","Bensin",61000,"Indonesia",118
2013,"Honda","Jazz RS 1.5 A/T","Otomatis","Bensin",50000,"Indonesia",180
2011,"Toyota","Rush G AT","Otomatis","Bensin",90000,"Indonesia",123
2002,"Toyota","Kijang ssx efi","Manual","Bensin",3e+05,"Kota Bekasi",60
2011,"Toyota","Kijang Innova G 2.0","Otomatis","Bensin",70000,"Indonesia",150
2007,"Honda","Jazz VTEC","Otomatis","Bensin",100,"Sleman",97
2013,"Mercedes-Benz","CLS350","Otomatis","Bensin",44500,"Jl. Salemba Raya",770
2015,"Suzuki","Swift","Otomatis","Bensin",22000,"Bekasi",145
2016,"Mazda","6","Otomatis","Bensin",19700,"Indonesia",340
2015,"Toyota","Avanza E","Manual","Bensin",131219,"Bekasi",115
2012,"Honda","Freed E PSD","Otomatis","Bensin",60000,"Jakarta Barat",153
1999,"Timor","S 515i sedan","Manual","Bensin",35000,"Indonesia",33
2019,"Toyota","Rush","Otomatis","Bensin",5550,"Indonesia",250
2004,"BMW","520i","Otomatis","Bensin",21000,"Indonesia",125
2004,"Toyota","Avanza G","Manual","Bensin",112523,"Indonesia",90
2011,"Jeep","Wrangler 4x4","Otomatis","Bensin",20000,"Kabupaten Badung",699
2015,"Daihatsu","Gran Max 1.3 Blindvan + AC","Manual","Bensin",48613,"Indonesia",79
2015,"Hyundai","i10","Manual","Bensin",12500,"Tangerang",88
2013,"Nissan","Grand Livina xv","Otomatis","Bensin",75258,"Surabaya",100
1997,"Nissan","Terrano","Manual","Bensin",150000,"Medan",59.9
2015,"Suzuki","Carry Pick Up","Manual","Bensin",50000,"Indonesia",80
2011,"Mazda","2","Otomatis","Bensin",50000,"Semarang",115
2015,"BMW","X5 3.5i xdrive xline","Otomatis","Bensin",46000,"Indonesia",860
2014,"Honda","Brio E satya","Manual","Bensin",29000,"Indonesia",115
2016,"Honda","HR-V E CVT","Otomatis","Bensin",20000,"Bekasi",240
2018,"Toyota","Rush All New G M/T","Manual","Bensin",26960,"Bekasi",221
2016,"Honda","BR-V E CVT","Otomatis","Bensin",16000,"Bekasi",175
2019,"Toyota","Rush All New TRD Sportivo A/T","Otomatis","Bensin",18000,"Indonesia",260
2013,"Nissan","Grand Livina","Otomatis","Bensin",49000,"Bogor",130
2012,"Daihatsu","Terios TX A/T","Otomatis","Bensin",49000,"Bogor",140
2008,"Toyota","Kijang Innova 2.5 V","Otomatis","Solar",145000,"Kota SBY",175
2016,"Honda","Br-V E-Cvt","Otomatis","Bensin",45000,"Kota SBY",190
2014,"Suzuki","Ertiga Gl","Manual","Bensin",3000,"Kota SBY",155
2018,"Mitsubishi","Xpander Ultimate","Otomatis","Bensin",20000,"Kota SBY",250
2015,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",54000,"Kota SBY",223
2017,"Honda","Mobilio S","Manual","Bensin",31000,"Kota SBY",160
2013,"Honda","City E","Otomatis","Bensin",70000,"Kota SBY",180
2015,"Toyota","Vios G","Manual","Bensin",59000,"Kota SBY",157.5
2015,"Suzuki","Apv Gl","Manual","Bensin",65000,"Kota SBY",110
2012,"Daihatsu","Terios Tx","Manual","Bensin",40000,"Kota SBY",152
2014,"Mitsubishi","Pajero Sport VGT A/T","Otomatis","Solar",75000,"Indonesia",330
2018,"Mercedes-Benz","CLA200 DP175JT- SPORT AMG","Otomatis","Bensin",1000,"Kota Jakarta Selatan",680
2012,"Nissan","Grand Livina","Manual","Bensin",25147,"Indonesia",102
2018,"Honda","Mobilio RS CVT","Manual","Bensin",5228,"Indonesia",185
2013,"Suzuki","Swift GX","Manual","Bensin",67000,"Indonesia",136
2017,"Daihatsu","Gran Max 1.3 Pick Up","Manual","Bensin",47000,"Malang",88
2005,"Nissan","X-Trail St","Otomatis","Bensin",2e+05,"Malang",85
2002,"Toyota","Land Cruiser Vx Limited","Otomatis","Solar",245000,"Malang",450
2006,"Toyota","Alphard 2.4 V","Otomatis","Bensin",150000,"Malang",175
2007,"Toyota","Alphard G","Otomatis","Bensin",140000,"Malang",215
2011,"Nissan","Juke RX A/T","Otomatis","Bensin",75000,"Pontianak",145
2010,"Toyota","Camry 2.5 V A/T","Otomatis","Bensin",74000,"Tangerang",152.5
2013,"Lexus","RX 270 hongkong version","Otomatis","Bensin",34000,"ID",550
2010,"Toyota","Yaris E M/T","Manual","Bensin",120000,"Banjarnegara",115
2008,"Toyota","Fortuner 2.5G M/T","Manual","Solar",188000,"Indonesia",220
2011,"Bmw","320I Exec E90 Lci","Otomatis","Bensin",1,"Indonesia",225
2000,"Honda","City Type Z","Manual","Bensin",2e+05,"Depok",53
2013,"Kia","Picanto Se","Otomatis","Bensin",1,"Indonesia",89.9
2014,"Mitsubishi","Pajero Sport Dakar 4X4","Otomatis","Solar",1,"Indonesia",365
2018,"Wuling","Confero 1.5 M/T","Manual","Bensin",1,"Bekasi",115
2008,"Toyota","Yaris J","Otomatis","Bensin",1e+05,"Depok",80
1995,"Toyota","Kijang Pickup / Ac / Ps","Manual","Bensin",63000,"Depok",38
2011,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",110
2016,"Daihatsu","Gran Max D","Manual","Bensin",1,"Indonesia",107
2015,"Honda","Brio E","Otomatis","Bensin",1,"Bandung",117
2009,"Daihatsu","Xenia Li","Manual","Bensin",80000,"Depok",82
2011,"Daihatsu","Gran Max D","Manual","Bensin",1,"Indonesia",78
2016,"Nissan","March L","Otomatis","Bensin",60000,"Depok",115
2012,"Toyota","Kijang Innova G","Manual","Solar",1,"Indonesia",205
2014,"Daihatsu","Ayla X","Manual","Bensin",1,"Indonesia",95
2015,"Toyota","Etios Valco E","Manual","Bensin",50000,"Depok",98
2010,"Toyota","Yaris E","Otomatis","Bensin",1,"Indonesia",103
2012,"Daihatsu","Terios Ts","Otomatis","Bensin",1,"Indonesia",117
2015,"Honda","Jazz Rs","Otomatis","Bensin",1,"Indonesia",201
2014,"Land","Rover Range Rover Sport Autobi...","Otomatis","Bensin",13000,"ID",1.75
2017,"BMW","X1 xLine A/T","Otomatis","Bensin",12000,"ID",625
2016,"Honda","HR-V E CVT","Otomatis","Bensin",51000,"Jakarta Pusat",225
2001,"Toyota","Kijang 2.4 Krista M/T","Manual","Solar",180000,"Indonesia",98
2013,"Suzuki","Grand Vitara 2.4 A/T","Otomatis","Bensin",85000,"Jakarta Pusat",153
2010,"Daihatsu","Luxio X M/T","Manual","Bensin",69000,"Indonesia",110
2013,"Toyota","Agya G A/T","Otomatis","Bensin",60000,"Indonesia",72
2013,"Ford","Focus S A/T","Otomatis","Bensin",80000,"Jakarta Pusat",165
2016,"Datsun","GO T-Active","Manual","Bensin",80000,"Malang",92
2011,"Toyota","Avanza G M/T","Manual","Bensin",1e+05,"Indonesia",95
2014,"Suzuki","Ertiga M/T","Manual","Bensin",78000,"Indonesia",118
2005,"Toyota","Kijang Innova 2.5G M/T","Manual","Solar",240000,"Indonesia",145
2014,"Toyota","Avanza All New G M/T","Manual","Bensin",780000,"Indonesia",138
2012,"Toyota","Kijang Innova","Otomatis","Bensin",72000,"Kota Jakarta Pusat",155
2010,"Nissan","X-Trail ST","Otomatis","Bensin",144000,"Indonesia",123
2012,"BMW","X3 20i xDrive CKD A/T","Otomatis","Bensin",31545,"Indonesia",425
2010,"Kia","K2700 Big Up Pick Up","Manual","Solar",1e+05,"Indonesia",105
2013,"Toyota","Vios Limo E","Manual","Bensin",259301,"Indonesia",92.5
2012,"Kia","Sportage SE A/T","Otomatis","Bensin",157650,"Jl. Puri Kembangan",137.5
2012,"Land","Rover Range Rover Evoque Dynam...","Otomatis","Bensin",60000,"Jakarta Barat",590
2017,"Toyota","Agya G","Manual","Bensin",1,"Indonesia",119
2010,"Daihatsu","Terios Tx","Manual","Bensin",1,"Indonesia",128
2010,"Mitsubishi","Pajero Sport Exceed","Otomatis","Solar",1,"Indonesia",220
2005,"Hyundai","Atoz Gls","Manual","Bensin",1,"Indonesia",60
2012,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",165
2005,"Daihatsu","Xenia Li","Manual","Bensin",1,"Indonesia",65
2016,"Toyota","Sienta Q","Otomatis","Bensin",1,"Indonesia",185
2009,"Honda","City I-Vtec","Manual","Bensin",1,"Banjarmasin",130
2014,"Suzuki","Swift Gl","Manual","Bensin",1,"Indonesia",133
2016,"Honda","Mobilio E","Manual","Bensin",1,"Banjarmasin",162
2016,"Daihatsu","Sigra X","Manual","Bensin",1,"Banjarmasin",116
2014,"Honda","Hr-V E","Otomatis","Bensin",1,"Indonesia",265
2004,"Honda","City I.Dsi","Manual","Bensin",1,"Indonesia",72
2008,"Toyota","Vios G","Manual","Bensin",1,"Indonesia",88
2007,"Honda","Civic","Otomatis","Bensin",1,"Banjarmasin",137.5
2017,"Honda","Brio E","Otomatis","Bensin",1,"Indonesia",135
2004,"Toyota","Vios G","Otomatis","Bensin",1,"Indonesia",69.9
2011,"Suzuki","Splash","Manual","Bensin",1,"Kota Denpasar",90
2014,"Suzuki","Karimun Wagon","Manual","Bensin",1,"Indonesia",78
2014,"Honda","Brio E","Manual","Bensin",1,"Indonesia",107
2012,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",172
2014,"Honda","Jazz Rs","Otomatis","Bensin",1,"Banjarmasin",200
2012,"Honda","Freed Psd","Otomatis","Bensin",1,"Indonesia",158
2007,"Mazda","Rx-8","Manual","Bensin",1,"Banjarmasin",225
2013,"Suzuki","Splash","Manual","Bensin",1,"Banjarmasin",100
2013,"Nissan","Evalia Sv 1.5 (At)","Otomatis","Bensin",1,"Banjarmasin",113
2014,"Suzuki","Apv Arena Gx","Manual","Bensin",1,"Indonesia",116
2011,"Nissan","Grand Livina Xv","Manual","Bensin",1,"Indonesia",92
2015,"Datsun","Go Plus Panca","Manual","Bensin",1,"Indonesia",78.5
2014,"Honda","Jazz Rs","Otomatis","Bensin",1,"Indonesia",178.5
2017,"Suzuki","Baleno","Otomatis","Bensin",1,"Indonesia",185
2013,"Toyota","Yaris E","Otomatis","Bensin",1,"Kabupaten Gianyar",145
2014,"Honda","Brio E","Otomatis","Bensin",1,"Banjarmasin",127
2012,"Mazda","2 R","Manual","Bensin",1,"Banjarmasin",112
2016,"Honda","Br-V","Otomatis","Bensin",1,"Indonesia",183
2013,"Daihatsu","Xenia R","Manual","Bensin",1,"Indonesia",128
2002,"Toyota","Kijang Lgx","Manual","Bensin",1,"Indonesia",85
2016,"Honda","Mobilio E","Otomatis","Bensin",1,"Indonesia",165
2014,"Nissan","Grand Livina Sv","Manual","Bensin",1,"Indonesia",132
2011,"Nissan","Grand Livina Sv","Manual","Bensin",1,"Indonesia",103
2018,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",259
2016,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",159
2012,"Toyota","Avanza G","Manual","Bensin",1,"Banjarmasin",125
2016,"Toyota","Avanza G","Manual","Bensin",1,"Banjarmasin",157
2016,"Honda","Br-V E","Otomatis","Bensin",1,"Indonesia",177
2015,"Datsun","Go Plus Panca","Manual","Bensin",1,"Indonesia",82
2018,"Toyota","Avanza G","Manual","Bensin",1,"Banjarmasin",169
2012,"Toyota","Rush G","Otomatis","Bensin",1,"Indonesia",135
2008,"Daihatsu","Sirion","Manual","Bensin",1,"Banjarmasin",87
2014,"Toyota","Kijang Innova V","Manual","Bensin",1,"Indonesia",195
2012,"Toyota","Kijang Innova V","Manual","Bensin",1,"Indonesia",178
2014,"Daihatsu","Luxio X","Manual","Bensin",1,"Indonesia",135
2012,"Nissan","Juke Rx","Otomatis","Bensin",1,"Kabupaten Gianyar",135
2008,"Toyota","Yaris Trd S","Otomatis","Bensin",1,"Indonesia",98
2016,"Toyota","Fortuner Vrz","Otomatis","Solar",1,"Indonesia",420
2007,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Banjarmasin",145
2007,"Toyota","Camry V","Otomatis","Bensin",1,"Indonesia",128
2008,"Honda","Jazz Idsi","Manual","Bensin",1,"Banjarmasin",97.5
2014,"Honda","Brio Satya","Manual","Bensin",1,"Banjarmasin",121
2007,"Honda","Jazz I-Vtec","Manual","Bensin",1,"Indonesia",88
2016,"Toyota","Agya Trd S","Manual","Bensin",1,"Indonesia",103
2005,"Toyota","Kijang Innova G","Manual","Bensin",1,"Banjarmasin",97
2015,"Daihatsu","Xenia R","Manual","Bensin",1,"Banjarmasin",157.5
2008,"Suzuki","Apv Arena Gx","Manual","Bensin",1,"Kota Denpasar",85
2014,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",198
2010,"Daihatsu","Gran Max Bv 1.5 Ac","Manual","Bensin",1,"Indonesia",75
2019,"Toyota","Rush Trd","Otomatis","Bensin",1,"Banjarmasin",258
2007,"Suzuki","Grand Vitara","Otomatis","Bensin",1,"Kabupaten Gianyar",115
2015,"Honda","Brio E","Otomatis","Bensin",1,"Banjarmasin",137
2016,"Suzuki","Ertiga Gl","Manual","Bensin",1,"Indonesia",145
2016,"Mitsubishi","Mirage Glx","Manual","Bensin",1,"Indonesia",82
2014,"Suzuki","Karimun Wagon","Manual","Bensin",1,"Indonesia",70
2004,"Toyota","Kijang Lgx","Manual","Bensin",1,"Indonesia",58.5
2009,"Nissan","X-Trail 2.0 St","Otomatis","Bensin",1,"Indonesia",115
2008,"Honda","Jazz S","Otomatis","Bensin",1,"Indonesia",105
2007,"Daihatsu","Xenia Xi","Manual","Bensin",1,"Indonesia",78.5
2018,"Daihatsu","Terios R","Manual","Bensin",1,"Kabupaten Gianyar",220
2018,"Daihatsu","Terios R","Manual","Bensin",1,"Kabupaten Gianyar",220
2017,"Honda","Brio Satya","Otomatis","Bensin",1,"Banjarmasin",147.5
2011,"Hyundai","Tucson","Otomatis","Bensin",1,"Banjarmasin",155
2010,"Toyota","Rush S","Manual","Bensin",1,"Indonesia",135
2008,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Banjarmasin",155
2008,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Indonesia",135
2016,"Toyota","Fortuner Srz","Otomatis","Bensin",1,"Banjarmasin",425
2011,"Jeep","Wrangler Rubicon","Otomatis","Bensin",1,"Indonesia",650
2012,"Toyota","Kijang Innova V","Manual","Solar",1,"Pekanbaru",225
2018,"Daihatsu","Ayla X","Manual","Bensin",1,"Banjarmasin",120
2015,"Toyota","Etios Valco","Manual","Bensin",1,"Indonesia",112
2005,"Ford","Escape","Otomatis","Bensin",1,"Indonesia",79
2012,"Daihatsu","Xenia M","Manual","Bensin",1,"Indonesia",100
2013,"Honda","Cr-Z Hybrid","Otomatis","Bensin",1,"Banjarmasin",330
2015,"Honda","Hr-V S","Manual","Bensin",1,"Kabupaten Gianyar",215
2014,"Daihatsu","Xenia R","Manual","Bensin",1,"Indonesia",128
2011,"Honda","Freed Psd","Otomatis","Bensin",1,"Banjarmasin",157
2015,"Toyota","Avanza G","Otomatis","Bensin",1,"Indonesia",141
2011,"Suzuki","Splash Gl","Manual","Bensin",1,"Banjarmasin",90
2013,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Banjarmasin",248
2007,"Honda","Civic","Otomatis","Bensin",1,"Banjarmasin",140
2012,"Nissan","Grand Livina Sv","Manual","Bensin",1,"Banjarmasin",112.5
2016,"Suzuki","Splash","Manual","Bensin",1,"Kota Denpasar",117
2012,"Toyota","Yaris Trd","Manual","Bensin",1,"Indonesia",123
2018,"Toyota","Kijang Innova G","Manual","Bensin",1,"Banjarmasin",279
2009,"Toyota","Rush G","Manual","Bensin",1,"Indonesia",143
2009,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",143
2014,"Honda","Brio E","Otomatis","Bensin",1,"Indonesia",123
2006,"Toyota","Kijang Innova G","Otomatis","Solar",1,"Indonesia",145
2005,"Honda","Stream","Manual","Bensin",1,"Banjarmasin",97
2013,"Kia","Picanto","Manual","Bensin",1,"Banjarmasin",97
2011,"Honda","Cr-Z Hybrid","Otomatis","Bensin",1,"Banjarmasin",288
2009,"Hyundai","I20","Manual","Bensin",1,"Banjarmasin",85
2017,"Daihatsu","Xenia R","Manual","Bensin",1,"Indonesia",150
2012,"Nissan","Juke Rx","Otomatis","Bensin",1,"Indonesia",137
2000,"Toyota","Kijang Lgx","Manual","Solar",1,"Indonesia",75
2011,"Honda","Civic","Otomatis","Bensin",1,"Indonesia",162
2009,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",95
2010,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",145
2017,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",159
2008,"Honda","City I-Vtec","Manual","Bensin",1,"Banjarmasin",107
2005,"Honda","City Vtec","Otomatis","Bensin",1,"Indonesia",83
2014,"Toyota","Agya G","Manual","Bensin",1,"Pekanbaru",89
2011,"Suzuki","Splash","Manual","Bensin",1,"Indonesia",80
2016,"Daihatsu","Xenia R","Manual","Bensin",1,"Banjarmasin",150
2013,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",71000,"Tangerang",178
2012,"Mitsubishi","Pajero Sport Exceed","Otomatis","Solar",1,"Indonesia",270
2013,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Banjarmasin",245
2012,"Daihatsu","Terios","Otomatis","Bensin",1,"Indonesia",114
2009,"Suzuki","Swift","Manual","Bensin",1,"Indonesia",95
2012,"Nissan","Evalia Xv 1.5 (Mt)","Manual","Bensin",1,"Banjarmasin",108
2007,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",128
2011,"Honda","Jazz Rs","Otomatis","Bensin",1,"Banjarmasin",152
2008,"Honda","Cr-V","Manual","Bensin",1,"Banjarmasin",145
2018,"Toyota","Yaris Heykers","Otomatis","Bensin",1,"Banjarmasin",218
2003,"Honda","City","Manual","Bensin",1,"Indonesia",80
2017,"Mitsubishi","Xpander Ultimate","Otomatis","Bensin",1,"Banjarmasin",243
2012,"Toyota","Yaris E","Manual","Bensin",1,"Banjarmasin",132.5
2016,"Toyota","Rush Trd S","Manual","Bensin",1,"Kabupaten Gianyar",195
2012,"Ford","Fiesta","Otomatis","Bensin",1,"Banjarmasin",107.5
2012,"Ford","Fiesta","Otomatis","Bensin",1,"Banjarmasin",107.5
2013,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Indonesia",238
2019,"Honda","Brio Satya","Manual","Bensin",1,"Banjarmasin",147
2010,"Honda","Jazz S","Manual","Bensin",1,"Indonesia",128
2010,"Toyota","Kijang Innova G","Manual","Bensin",1,"Banjarmasin",128
2015,"Toyota","Yaris G","Otomatis","Bensin",1,"Indonesia",145
2012,"Daihatsu","Sirion","Otomatis","Bensin",1,"Indonesia",95
2012,"Toyota","Kijang Innova E","Manual","Solar",1,"Indonesia",199
2016,"Toyota","Fortuner Srz","Otomatis","Bensin",1,"Banjarmasin",420
2012,"Suzuki","Ertiga Gl","Manual","Bensin",1,"Indonesia",110
2013,"Toyota","Kijang Innova E","Manual","Bensin",1,"Indonesia",135
2013,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Banjarmasin",253
2017,"Daihatsu","Ayla X","Manual","Bensin",1,"Banjarmasin",108
2010,"Honda","Jazz Rs","Otomatis","Bensin",1,"Indonesia",130
2015,"Honda","Brio E","Otomatis","Bensin",1,"Indonesia",125
2006,"Toyota","Yaris E","Manual","Bensin",1,"Banjarmasin",92
2016,"Honda","Jazz Rs","Manual","Bensin",1,"Indonesia",230
2012,"Toyota","Yaris Trd S","Otomatis","Bensin",1,"Indonesia",137
2014,"Toyota","Fortuner G","Otomatis","Solar",1,"Indonesia",295
2012,"Ford","Everest Xlt","Otomatis","Solar",1,"Indonesia",189.9
2010,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",105
2014,"Honda","Freed Psd","Otomatis","Bensin",1,"Banjarmasin",190
2016,"Toyota","Yaris Trd","Otomatis","Bensin",1,"Banjarmasin",185
2018,"Daihatsu","Sirion","Manual","Bensin",1,"Indonesia",162
2012,"Honda","Jazz Rs","Manual","Bensin",1,"Indonesia",183
2013,"Daihatsu","Terios Tx","Manual","Bensin",1,"Kota Denpasar",158
2013,"Suzuki","Swift Gx","Otomatis","Bensin",1,"Banjarmasin",147
2015,"Honda","Hr-V E","Otomatis","Bensin",1,"Banjarmasin",252.5
2016,"Honda","Hr-V Prestige","Otomatis","Bensin",1,"Indonesia",300
2014,"Toyota","Agya Trd S","Otomatis","Bensin",1,"Indonesia",107
2017,"Honda","Jazz Rs","Otomatis","Bensin",1,"Indonesia",225
2013,"Toyota","Rush G","Manual","Bensin",1,"Indonesia",150
2011,"Honda","Civic","Otomatis","Bensin",1,"Indonesia",160
2013,"Hyundai","Tucson","Otomatis","Bensin",1,"Indonesia",153
2012,"Toyota","Kijang Innova V","Otomatis","Bensin",1,"Indonesia",169.5
2011,"Nissan","Grand Livina Sv","Manual","Bensin",1,"Indonesia",99
2018,"Toyota","Avanza G","Manual","Bensin",1,"Banjarmasin",152
2013,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",175
2016,"Nissan","Grand Livina 1.5 Xv Mt","Manual","Bensin",36053,"Semarang",131
2017,"Suzuki","Ignis Gl Sporty At","Otomatis","Bensin",25077,"Semarang",127.5
2010,"BMW","320i Luxury PMK2011 DP 38JT","Otomatis","Bensin",80000,"Jakarta Selatan",189
2009,"Mercedes-Benz","C200 DP 35JT","Otomatis","Bensin",80000,"Jakarta Selatan",188
1992,"Isuzu","Panther","Manual","Solar",301271,"Indonesia",32
2018,"Daihatsu","Ayla 1.2 R M/T Over Kredit","Manual","Bensin",2918,"Kota Jakarta Timur",50
2015,"Daihatsu","Ayla M M/T","Manual","Bensin",65000,"Malang",88
1977,"Toyota","FJ Cruiser 40 Hardtop","Manual","Bensin",6942,"Indonesia",150
