"year","manufacturer","type","gearshift","fuel","distance","city","price"
2016,"HONDA","MOBILIO","OTOMATIS","BENSIN",40000,"TANGERANG",1.57e+11
2015,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",60000,"JAKARTA BARAT",1.27e+11
2012,"HONDA","JAZZ","OTOMATIS","BENSIN",80000,"JAKARTA BARAT",1.33e+11
2013,"HONDA","BRIO","OTOMATIS","BENSIN",31000,"MALANG",1.1725e+11
2016,"HONDA","BRIO","MANUAL","BENSIN",34000,"MALANG",1.275e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",75000,"JAKARTA TIMUR",1.18e+11
2015,"HONDA","BRIO","OTOMATIS","BENSIN",47000,"MALANG",1.25e+11
2013,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",90000,"BEKASI",1.9e+11
2009,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",95000,"JAKARTA TIMUR",1.19e+11
2012,"TOYOTA","AVANZA","OTOMATIS","BENSIN",80000,"BEKASI",1.15e+11
2014,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",50000,"BEKASI",1.85e+11
2019,"TOYOTA","AVANZA","OTOMATIS","BENSIN",14000,"BEKASI",1.95e+11
2008,"DAIHATSU","XENIA","MANUAL","BENSIN",150000,"BEKASI",8.5e+10
2017,"TOYOTA","CALYA","OTOMATIS","BENSIN",30000,"BEKASI",1.18e+11
2009,"TOYOTA","YARIS","OTOMATIS","BENSIN",150000,"BEKASI",1.15e+11
2013,"DAIHATSU","AYLA","MANUAL","BENSIN",35000,"BEKASI",8e+10
2015,"TOYOTA","AVANZA","OTOMATIS","BENSIN",90000,"SEMARANG",1.37e+11
2018,"HONDA","BRIO","MANUAL","BENSIN",23000,"SEMARANG",1.18e+11
2018,"DAIHATSU","AYLA","MANUAL","BENSIN",30000,"SEMARANG",9.6e+10
2019,"DAIHATSU","AYLA","MANUAL","BENSIN",1000,"SEMARANG",1.04e+11
2018,"TOYOTA","CALYA","MANUAL","BENSIN",29000,"MALANG",1.29e+11
2013,"JEEP","WRANGLER","OTOMATIS","BENSIN",25000,"JAKARTA UTARA",7e+11
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",90000,"TANGERANG",2.395e+11
2012,"TOYOTA","FORTUNER","MANUAL","SOLAR",135000,"TANGERANG",2.165e+11
2018,"SUZUKI","ERTIGA","MANUAL","BENSIN",25000,"TANGERANG",1.545e+11
2014,"HONDA","BRIO","MANUAL","BENSIN",29000,"MALANG",1.3e+11
2013,"TOYOTA","AVANZA","OTOMATIS","BENSIN",78000,"MALANG",1.6e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",43000,"MALANG",1.6e+11
2011,"NISSAN","GRAND","MANUAL","BENSIN",1e+05,"MALANG",1.1e+11
2015,"SUZUKI","ERTIGA","MANUAL","BENSIN",57000,"MALANG",1.6e+11
2017,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",15000,"JAKARTA PUSAT",4.29e+11
2016,"HONDA","MOBILIO","MANUAL","BENSIN",57000,"SURABAYA",1.56e+11
2016,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",32000,"BEKASI",2.2e+11
2013,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",90000,"BEKASI",1.3e+11
2015,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",70000,"BEKASI",1.8e+11
2009,"NISSAN","GRAND","OTOMATIS","BENSIN",75000,"MALANG",9.7e+10
2016,"HONDA","BRIO","OTOMATIS","BENSIN",24000,"JAKARTA UTARA",1.21e+11
2017,"HONDA","MOBILIO","OTOMATIS","BENSIN",69830,"BEKASI",1.66e+11
2017,"TOYOTA","AGYA","MANUAL","BENSIN",22000,"SURABAYA",1.1e+11
2014,"DAIHATSU","AYLA","OTOMATIS","BENSIN",90000,"TANGERANG SELATAN",7.5e+10
2014,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",18000,"TANGERANG SELATAN",1.75e+11
2014,"HONDA","MOBILIO","OTOMATIS","BENSIN",50000,"TANGERANG SELATAN",1.25e+11
2014,"TOYOTA","RUSH","OTOMATIS","BENSIN",57000,"TANGERANG SELATAN",1.35e+11
2015,"SUZUKI","ERTIGA","MANUAL","BENSIN",36900,"SURABAYA",1.54e+11
2016,"DAIHATSU","AYLA","OTOMATIS","BENSIN",30000,"DKI JAKARTA",8.95e+10
2018,"DAIHATSU","XENIA","MANUAL","BENSIN",25000,"DKI JAKARTA",1.32e+11
1997,"TOYOTA","KIJANG SGX","MANUAL","BENSIN",170000,"BEKASI",5.8e+10
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",86000,"JAKARTA UTARA",1.3e+11
2019,"MERCEDES-BENZ","GLA","OTOMATIS","BENSIN",4700,"JAKARTA UTARA",6.75e+11
2015,"DAIHATSU","TERIOS","MANUAL","BENSIN",69000,"JAKARTA BARAT",1.4e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",48000,"JAKARTA BARAT",3.1e+11
2014,"NISSAN","GRAND","OTOMATIS","BENSIN",69000,"TANGERANG SELATAN",1.28e+11
2017,"HONDA","MOBILIO","MANUAL","BENSIN",29000,"TANGERANG",1.4e+11
2016,"TOYOTA","AVANZA","OTOMATIS","BENSIN",40000,"DKI JAKARTA",1.45e+11
2016,"NISSAN","GRAND","OTOMATIS","BENSIN",70000,"JAKARTA UTARA",1.29e+11
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",80000,"JAKARTA UTARA",2.36e+11
2011,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",85000,"JAKARTA UTARA",1.28e+11
2015,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",126000,"TANGERANG",1.7e+11
2013,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",108000,"JAKARTA UTARA",1.65e+11
2016,"HONDA","MOBILIO","OTOMATIS","BENSIN",48000,"MALANG",1.55e+11
2014,"HONDA","MOBILIO","OTOMATIS","BENSIN",75000,"JAKARTA TIMUR",1.23e+11
2016,"VOLKSWAGEN","BEETLE","OTOMATIS","BENSIN",1700,"JAKARTA UTARA",7.75e+11
2016,"MERCEDES-BENZ","CLA","OTOMATIS","BENSIN",10000,"JAKARTA UTARA",6e+11
2013,"JEEP","WRANGLER","OTOMATIS","SOLAR",29000,"JAKARTA UTARA",8.65e+11
2018,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",11500,"BEKASI",4.59e+11
2015,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",71200,"BEKASI",3.15e+11
2014,"DAIHATSU","AYLA","OTOMATIS","BENSIN",11000,"DKI JAKARTA",8.25e+10
2013,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",68000,"DKI JAKARTA",1.62e+11
2014,"NISSAN","GRAND","OTOMATIS","BENSIN",11000,"DKI JAKARTA",1.12e+11
2018,"DAIHATSU","AYLA","MANUAL","BENSIN",600,"JAKARTA TIMUR",9.2e+10
2017,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",48000,"MALANG",4.5e+11
2018,"TOYOTA","AGYA","MANUAL","BENSIN",10000,"MALANG",1.3e+11
2015,"TOYOTA","AVANZA","MANUAL","BENSIN",75000,"JAKARTA TIMUR",1.2e+11
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",30000,"MALANG",1.67e+11
2013,"TOYOTA","AVANZA","MANUAL","BENSIN",80000,"MALANG",1.38e+11
2012,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",87000,"MALANG",2e+11
2015,"TOYOTA","AVANZA","MANUAL","BENSIN",49000,"MALANG",1.475e+11
2015,"HONDA","MOBILIO","MANUAL","BENSIN",40000,"MALANG",1.6e+11
2013,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",110000,"MALANG",1.72e+11
2010,"TOYOTA","YARIS","MANUAL","BENSIN",76000,"MALANG",1.17e+11
2012,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",87000,"MALANG",2.55e+11
2014,"HONDA","BRIO","MANUAL","BENSIN",37000,"MALANG",1.17e+11
2015,"TOYOTA","AVANZA","MANUAL","BENSIN",50000,"MALANG",1.49e+11
2013,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",71000,"JAKARTA TIMUR",1.36e+11
2018,"TOYOTA","AGYA","OTOMATIS","BENSIN",20000,"BEKASI",1.25e+11
2019,"HONDA","BRIO","OTOMATIS","BENSIN",1200,"JAKARTA SELATAN",1.77e+11
2013,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",40000,"JAKARTA SELATAN",1.23e+11
2013,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",80000,"JAKARTA SELATAN",1.69e+11
2018,"TOYOTA","RUSH","OTOMATIS","BENSIN",30000,"JAKARTA SELATAN",2.09e+11
2019,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",5400,"MALANG",4.65e+11
2015,"HONDA","JAZZ","OTOMATIS","BENSIN",35000,"TANGERANG SELATAN",1.98e+11
2014,"SUZUKI","ERTIGA","MANUAL","BENSIN",67000,"MALANG",1.425e+11
2015,"TOYOTA","AVANZA","MANUAL","BENSIN",57000,"MALANG",1.55e+11
2016,"TOYOTA","YARIS","OTOMATIS","BENSIN",20000,"MALANG",1.85e+11
2019,"MITSUBISHI","XPANDER","OTOMATIS","BENSIN",10000,"TANGERANG",2.19e+11
2017,"TOYOTA","CALYA","OTOMATIS","BENSIN",20000,"JAKARTA UTARA",1.16e+11
2014,"DAIHATSU","XENIA","MANUAL","BENSIN",67000,"MALANG",1.45e+11
2011,"TOYOTA","AVANZA","MANUAL","BENSIN",90000,"MALANG",1.15e+11
2013,"HONDA","BRIO","MANUAL","BENSIN",78000,"MALANG",1.12e+11
2016,"TOYOTA","CALYA","OTOMATIS","BENSIN",47000,"TANGERANG SELATAN",1.08e+11
2006,"HONDA","JAZZ","MANUAL","BENSIN",156000,"SEMARANG",8.8e+10
2014,"TOYOTA","AGYA","OTOMATIS","BENSIN",77000,"BEKASI",9e+10
2013,"TOYOTA","AVANZA","OTOMATIS","BENSIN",146000,"BEKASI",1.18e+11
2015,"DAIHATSU","TERIOS","MANUAL","BENSIN",60000,"BEKASI",1.6e+11
2010,"NISSAN","GRAND","OTOMATIS","BENSIN",80000,"BEKASI",8.5e+10
2017,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",38000,"JAKARTA UTARA",1.65e+11
2016,"DAIHATSU","XENIA","MANUAL","BENSIN",60000,"JAKARTA UTARA",1.21e+11
2014,"DAIHATSU","XENIA","MANUAL","BENSIN",89000,"MALANG",1.28e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",76000,"MALANG",1.33e+11
2016,"TOYOTA","CALYA","OTOMATIS","BENSIN",41000,"JAKARTA TIMUR",1e+11
2011,"HONDA","JAZZ","OTOMATIS","BENSIN",90000,"MALANG",1.5e+11
2009,"TOYOTA","AVANZA","MANUAL","BENSIN",114000,"MALANG",1.03e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",50000,"BEKASI",1.4e+11
2017,"SUZUKI","ERTIGA","MANUAL","BENSIN",25000,"BEKASI",1.55e+11
2014,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",90000,"BEKASI",1.85e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",50000,"BEKASI",2.35e+11
2016,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",31000,"MALANG",4.15e+11
2014,"HONDA","MOBILIO","OTOMATIS","BENSIN",36000,"TANGERANG SELATAN",1.45e+11
2015,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",47000,"MALANG",1.4e+11
2011,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",90000,"MALANG",1.85e+11
2016,"DAIHATSU","XENIA","MANUAL","BENSIN",56000,"JAKARTA TIMUR",1.36e+11
2014,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",75000,"JAKARTA TIMUR",1.2e+11
2014,"TOYOTA","AVANZA","OTOMATIS","BENSIN",90000,"JAKARTA TIMUR",1.2e+11
2014,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",77000,"BEKASI",2.15e+11
2017,"TOYOTA","AGYA","OTOMATIS","BENSIN",30000,"JAKARTA UTARA",9.6e+10
2014,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",70000,"JAKARTA UTARA",1.77e+11
2014,"TOYOTA","AGYA","OTOMATIS","BENSIN",77141,"BEKASI",1e+11
2013,"TOYOTA","AVANZA","OTOMATIS","BENSIN",87935,"BEKASI",1.23e+11
2015,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",50925,"BEKASI",1.615e+11
2008,"TOYOTA","RUSH","MANUAL","BENSIN",188000,"BEKASI",1.08e+11
2015,"DAIHATSU","XENIA","MANUAL","BENSIN",66000,"BEKASI",1.27e+11
2017,"HONDA","BRIO","MANUAL","BENSIN",22000,"SURABAYA",1.29e+11
2015,"HONDA","MOBILIO","MANUAL","BENSIN",70000,"SURABAYA",1.52e+11
2016,"HONDA","JAZZ","OTOMATIS","BENSIN",25000,"DKI JAKARTA",1.92e+11
2018,"TOYOTA","AVANZA","MANUAL","BENSIN",25000,"MALANG",1.75e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",68000,"MALANG",3.2e+11
2016,"HONDA","MOBILIO","OTOMATIS","BENSIN",47000,"MALANG",1.625e+11
2014,"TOYOTA","RUSH","OTOMATIS","BENSIN",90000,"TANGERANG SELATAN",1.48e+11
2018,"TOYOTA","AVANZA","MANUAL","BENSIN",20000,"SURABAYA",1.75e+11
2017,"HONDA","MOBILIO","OTOMATIS","BENSIN",14000,"JAKARTA UTARA",1.77e+11
2018,"TOYOTA","CALYA","OTOMATIS","BENSIN",27000,"JAKARTA UTARA",1.22e+11
2017,"TOYOTA","YARIS","OTOMATIS","BENSIN",35000,"TANGERANG",1.55e+11
2019,"HONDA","BRIO","MANUAL","BENSIN",1200,"JAKARTA UTARA",1.35e+11
2018,"TOYOTA","AVANZA","OTOMATIS","BENSIN",22000,"TANGERANG",1.595e+11
2018,"NISSAN","GRAND","MANUAL","BENSIN",9000,"TANGERANG",1.335e+11
2014,"TOYOTA","YARIS","OTOMATIS","BENSIN",32500,"BEKASI",1.43e+11
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",21500,"BEKASI",1.45e+11
2016,"TOYOTA","AVANZA","OTOMATIS","BENSIN",40000,"TANGERANG",1.4e+11
2015,"TOYOTA","RUSH","OTOMATIS","BENSIN",78000,"TANGERANG SELATAN",1.7e+11
2015,"TOYOTA","RUSH","OTOMATIS","BENSIN",78000,"TANGERANG SELATAN",1.7e+11
2013,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",50000,"BEKASI",2.5e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",50000,"BEKASI",2.65e+11
2014,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",53000,"JAKARTA UTARA",1.21e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",55000,"TANGERANG",2.595e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",32000,"BEKASI",4.09e+11
2007,"TOYOTA","RUSH","OTOMATIS","BENSIN",67500,"BEKASI",9.8e+10
2017,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",38000,"MALANG",4.45e+11
2017,"HONDA","MOBILIO","MANUAL","BENSIN",27000,"MALANG",1.75e+11
2013,"TOYOTA","AVANZA","MANUAL","BENSIN",68000,"BEKASI",1.18e+11
2006,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",204000,"SURABAYA",1.64e+11
2014,"HONDA","JAZZ","MANUAL","BENSIN",49000,"SURABAYA",1.91e+11
2016,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",25000,"DKI JAKARTA",1.52e+11
2017,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",63000,"TANGERANG SELATAN",4.15e+11
2017,"HONDA","JAZZ","OTOMATIS","BENSIN",10000,"JAKARTA PUSAT",2.19e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",79000,"JAKARTA TIMUR",1.18e+11
2014,"NISSAN","GRAND","OTOMATIS","BENSIN",65000,"JAKARTA UTARA",1.08e+11
2017,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",40000,"BEKASI",4.3e+11
2012,"TOYOTA","AVANZA","MANUAL","BENSIN",35000,"BEKASI",1.25e+11
2005,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",1e+05,"BEKASI",1.6e+11
2002,"TOYOTA","KIJANG LGX","OTOMATIS","BENSIN",1e+05,"BEKASI",6.5e+10
2018,"TOYOTA","AVANZA","MANUAL","BENSIN",11000,"TANGERANG",1.52e+11
2017,"HONDA","BRIO","OTOMATIS","BENSIN",20000,"MALANG",1.38e+11
2018,"DAIHATSU","AYLA","MANUAL","BENSIN",4000,"TANGERANG",1.025e+11
2014,"TOYOTA","RUSH","OTOMATIS","BENSIN",55000,"JAKARTA TIMUR",1.45e+11
2007,"NISSAN","GRAND","OTOMATIS","BENSIN",150000,"BEKASI",8.5e+10
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",10000,"MALANG",1.625e+11
2015,"HONDA","JAZZ","OTOMATIS","BENSIN",88000,"JAKARTA UTARA",1.79e+11
2013,"DAIHATSU","XENIA","MANUAL","BENSIN",68000,"JAKARTA TIMUR",1.05e+11
2013,"TOYOTA","AVANZA","OTOMATIS","BENSIN",89000,"DEPOK",1.25e+11
2015,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",89000,"DEPOK",1.5e+11
2013,"TOYOTA","AVANZA","OTOMATIS","BENSIN",1e+05,"MALANG",1.35e+11
2018,"HONDA","MOBILIO","OTOMATIS","BENSIN",15000,"JAKARTA UTARA",1.68e+11
2015,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",79000,"TANGERANG",1.475e+11
2019,"DAIHATSU","XENIA","MANUAL","BENSIN",29000,"TANGERANG",1.37e+11
2019,"DAIHATSU","AYLA","MANUAL","BENSIN",8000,"TANGERANG",8.1e+10
2014,"NISSAN","GRAND","OTOMATIS","BENSIN",90000,"JAKARTA UTARA",1.2e+11
2014,"TOYOTA","RUSH","MANUAL","BENSIN",13000,"BEKASI",1.59e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",57500,"BEKASI",2.69e+11
2018,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",30000,"TANGERANG SELATAN",2.9e+11
2012,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",1e+05,"TANGERANG SELATAN",1.4e+11
2012,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",1e+05,"JAKARTA SELATAN",1.85e+11
2013,"TOYOTA","AVANZA","MANUAL","BENSIN",75000,"JAKARTA TIMUR",1.08e+11
2016,"HONDA","MOBILIO","OTOMATIS","BENSIN",48100,"JAKARTA TIMUR",1.36e+11
2017,"TOYOTA","AVANZA","OTOMATIS","BENSIN",22000,"BANDUNG",1.85e+11
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",70000,"BANDUNG",2.99e+11
2012,"HONDA","JAZZ","OTOMATIS","BENSIN",70000,"TANGERANG SELATAN",1.45e+11
2017,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",31000,"JAKARTA SELATAN",2.95e+11
2015,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",60000,"MALANG",2.3e+11
2016,"TOYOTA","AGYA","OTOMATIS","BENSIN",51000,"TANGERANG",8.95e+10
2017,"HONDA","MOBILIO","OTOMATIS","BENSIN",29000,"TANGERANG",1.525e+11
2014,"TOYOTA","AGYA","MANUAL","BENSIN",18300,"SURABAYA",1e+11
2013,"DAIHATSU","XENIA","MANUAL","BENSIN",93000,"SURABAYA",1.26e+11
2011,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",77000,"SURABAYA",1.5e+11
2018,"HONDA","MOBILIO","MANUAL","BENSIN",10000,"DKI JAKARTA",1.45e+11
2014,"NISSAN","GRAND","MANUAL","BENSIN",60000,"DKI JAKARTA",1.08e+11
2016,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",40000,"TANGERANG",1.335e+11
2008,"TOYOTA","AVANZA","MANUAL","BENSIN",150000,"JAKARTA TIMUR",7.9e+10
2007,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",173000,"SURABAYA",1.33e+11
2007,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",173000,"SURABAYA",1.33e+11
2018,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",11500,"BEKASI",4.59e+11
2018,"2018","SUZUKI","OTOMATIS","BENSIN",13000,"JAKARTA PUSAT",1.76e+11
2018,"TOYOTA","CALYA","MANUAL","BENSIN",11000,"MALANG",1.25e+11
2013,"JEEP","WRANGLER","OTOMATIS","SOLAR",37000,"JAKARTA UTARA",7.45e+11
2016,"SUZUKI","ERTIGA","MANUAL","BENSIN",34000,"MALANG",1.575e+11
2016,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",78000,"MALANG",2.45e+11
2019,"HONDA","BRIO","MANUAL","BENSIN",4000,"TANGERANG",1.31e+11
2016,"HONDA","MOBILIO","OTOMATIS","BENSIN",40000,"MALANG",1.725e+11
2014,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",70000,"TANGERANG",1.53e+11
2015,"TOYOTA","RUSH","OTOMATIS","BENSIN",64000,"TANGERANG",1.59e+11
2014,"TOYOTA","RUSH","OTOMATIS","BENSIN",106000,"SURABAYA",1.53e+11
2017,"DAIHATSU","XENIA","MANUAL","BENSIN",55000,"SURABAYA",1.58e+11
2018,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",22000,"JAKARTA UTARA",4.22e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",50000,"TANGERANG SELATAN",3.1e+11
2018,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",11000,"JAKARTA TIMUR",1.99e+11
2014,"TOYOTA","AGYA","MANUAL","BENSIN",45000,"JAKARTA TIMUR",7.7e+10
2008,"TOYOTA","YARIS","OTOMATIS","BENSIN",1e+05,"MALANG",1.05e+11
2018,"TOYOTA","RUSH","MANUAL","BENSIN",17000,"MALANG",2.25e+11
2013,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",79000,"MALANG",1.75e+11
2015,"DAIHATSU","XENIA","MANUAL","BENSIN",54000,"MALANG",1.35e+11
2014,"HONDA","BRIO","MANUAL","BENSIN",25000,"MALANG",1.125e+11
2014,"NISSAN","GRAND","OTOMATIS","BENSIN",34500,"BEKASI",1.27e+11
2015,"HONDA","MOBILIO","MANUAL","BENSIN",36500,"BEKASI",1.27e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",63500,"BEKASI",3.09e+11
2017,"SUZUKI","ERTIGA","MANUAL","BENSIN",27000,"MALANG",1.6e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",58000,"MALANG",1.6e+11
2017,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",72000,"MALANG",2.95e+11
2013,"TOYOTA","RUSH","OTOMATIS","BENSIN",133000,"TANGERANG",1.27e+11
2018,"TOYOTA","YARIS","MANUAL","BENSIN",9000,"TANGERANG",2.095e+11
2013,"TOYOTA","AVANZA","MANUAL","BENSIN",70000,"BEKASI",1.2e+11
2018,"TOYOTA","AVANZA","MANUAL","BENSIN",20000,"TANGERANG",1.31e+11
2013,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",60000,"BEKASI",1.75e+11
2010,"MITSUBISHI","PAJERO","MANUAL","SOLAR",96500,"BEKASI",2.19e+11
2008,"TOYOTA","FORTUNER","MANUAL","SOLAR",75500,"BEKASI",1.98e+11
2012,"MITSUBISHI","PAJERO","MANUAL","SOLAR",65500,"BEKASI",2.59e+11
2013,"DAIHATSU","TERIOS","MANUAL","BENSIN",67500,"BEKASI",1.29e+11
2015,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",69000,"TANGERANG",1.71e+11
2015,"TOYOTA","AVANZA","OTOMATIS","BENSIN",47000,"TANGERANG",1.33e+11
2014,"NISSAN","GRAND","OTOMATIS","BENSIN",30000,"MALANG",1.55e+11
2016,"HONDA","JAZZ","OTOMATIS","BENSIN",30000,"MALANG",2.3e+11
2018,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",16000,"TANGERANG",4.415e+11
2012,"TOYOTA","YARIS","OTOMATIS","SOLAR",92000,"TANGERANG",1.05e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",1e+05,"BEKASI",1.4e+11
2013,"NISSAN","GRAND","MANUAL","BENSIN",70000,"BEKASI",1.2e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",40000,"MALANG",1.65e+11
2018,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",11000,"DKI JAKARTA",4.08e+11
2018,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",11000,"DKI JAKARTA",4.08e+11
2017,"DAIHATSU","AYLA","OTOMATIS","BENSIN",45001,"JAKARTA TIMUR",9.1e+10
2015,"DAIHATSU","XENIA","MANUAL","BENSIN",45000,"JAKARTA TIMUR",1.17e+11
2018,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",24000,"TANGERANG",4.585e+11
2016,"HONDA","MOBILIO","MANUAL","BENSIN",79000,"TANGERANG",1.215e+11
2015,"MITSUBISHI","PAJERO","OTOMATIS","BENSIN",30000,"DKI JAKARTA",2.58e+11
2012,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",70000,"DKI JAKARTA",2.28e+11
2016,"SUZUKI","ERTIGA","MANUAL","BENSIN",40000,"DKI JAKARTA",1.35e+11
2018,"TOYOTA","RUSH","OTOMATIS","BENSIN",14000,"DKI JAKARTA",2.25e+11
2011,"TOYOTA","YARIS","MANUAL","BENSIN",90000,"MALANG",1.375e+11
2013,"SUZUKI","ERTIGA","MANUAL","BENSIN",70000,"MALANG",1.4e+11
2016,"SUZUKI","ERTIGA","MANUAL","BENSIN",30000,"MALANG",1.6e+11
2014,"HONDA","BRIO","MANUAL","BENSIN",49000,"MALANG",1.275e+11
2013,"NISSAN","GRAND","OTOMATIS","BENSIN",1e+05,"MALANG",1.3e+11
2011,"TOYOTA","YARIS","MANUAL","BENSIN",1e+05,"MALANG",1.275e+11
2016,"DAIHATSU","AYLA","OTOMATIS","BENSIN",38000,"MALANG",1.15e+11
2015,"DAIHATSU","AYLA","MANUAL","BENSIN",51000,"MALANG",1.05e+11
2018,"TOYOTA","AVANZA","MANUAL","BENSIN",14000,"MALANG",1.675e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",59000,"MALANG",1.5e+11
2013,"DAIHATSU","TERIOS","MANUAL","BENSIN",69000,"MALANG",1.45e+11
2014,"DAIHATSU","XENIA","MANUAL","BENSIN",60000,"MALANG",1.325e+11
2013,"DAIHATSU","TERIOS","MANUAL","BENSIN",89000,"MALANG",1.435e+11
2017,"DAIHATSU","TERIOS","MANUAL","BENSIN",28000,"MALANG",1.875e+11
2011,"TOYOTA","AVANZA","MANUAL","BENSIN",90000,"MALANG",1.32e+11
2013,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",78000,"MALANG",1.85e+11
2013,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",78000,"MALANG",1.85e+11
2015,"HONDA","JAZZ","MANUAL","BENSIN",49000,"MALANG",1.85e+11
2014,"SUZUKI","ERTIGA","MANUAL","BENSIN",67000,"MALANG",1.4e+11
2016,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",52000,"JAKARTA BARAT",4e+11
